year,sex,profession,income,net_worth,age,happiness
43,F,child,0.0,10000.0,9,100.0
43,F,child,0.0,10000.0,9,100.0
43,M,child,0.0,10000.0,9,100.0
43,F,child,0.0,10000.0,9,100.0
43,F,child,0.0,10000.0,9,100.0
43,F,child,0.0,10000.0,9,100.0
43,F,child,0.0,10000.0,8,100.0
43,F,child,0.0,10000.0,8,100.0
43,F,child,0.0,10000.0,8,100.0
43,M,child,0.0,10000.0,8,100.0
43,M,child,0.0,10000.0,8,100.0
43,F,child,0.0,10000.0,8,100.0
43,F,child,0.0,10000.0,8,100.0
43,M,child,0.0,10000.0,8,100.0
43,F,child,0.0,10000.0,7,100.0
43,M,child,0.0,10000.0,7,100.0
43,F,child,0.0,10000.0,7,100.0
43,F,child,0.0,10000.0,7,100.0
43,F,child,0.0,10000.0,7,100.0
43,F,child,0.0,10000.0,7,100.0
43,M,child,0.0,10000.0,7,100.0
43,M,child,0.0,10000.0,7,100.0
43,M,child,0.0,10000.0,7,100.0
43,F,child,0.0,10000.0,6,100.0
43,F,child,0.0,10000.0,6,100.0
43,F,child,0.0,10000.0,6,100.0
43,F,child,0.0,10000.0,6,100.0
43,M,child,0.0,10000.0,6,100.0
43,M,child,0.0,10000.0,6,100.0
43,M,child,0.0,10000.0,6,100.0
43,M,child,0.0,10000.0,6,100.0
43,F,child,0.0,10000.0,5,100.0
43,M,child,0.0,10000.0,5,100.0
43,F,child,0.0,10000.0,5,100.0
43,M,child,0.0,10000.0,5,100.0
43,F,child,0.0,10000.0,5,100.0
43,F,child,0.0,10000.0,5,100.0
43,F,child,0.0,10000.0,5,100.0
43,F,child,0.0,10000.0,5,100.0
43,X,child,0.0,10000.0,5,100.0
43,M,child,0.0,10000.0,4,100.0
43,M,child,0.0,10000.0,4,100.0
43,M,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,4,100.0
43,F,child,0.0,10000.0,3,100.0
43,F,child,0.0,10000.0,3,100.0
43,F,child,0.0,10000.0,3,100.0
43,M,child,0.0,10000.0,3,100.0
43,F,child,0.0,10000.0,3,100.0
43,F,child,0.0,10000.0,3,100.0
43,M,child,0.0,10000.0,3,100.0
43,F,child,0.0,10000.0,3,100.0
43,M,child,0.0,10000.0,3,100.0
43,M,child,0.0,10000.0,2,100.0
43,M,child,0.0,10000.0,2,100.0
43,M,child,0.0,10000.0,2,100.0
43,M,child,0.0,10000.0,2,100.0
43,F,child,0.0,10000.0,2,100.0
43,F,child,0.0,10000.0,2,100.0
43,M,child,0.0,10000.0,2,100.0
43,F,child,0.0,10000.0,2,100.0
43,F,child,0.0,10000.0,2,100.0
43,F,child,0.0,10000.0,2,100.0
43,M,child,0.0,10000.0,1,100.0
43,M,child,0.0,10000.0,1,100.0
43,M,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,M,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,F,child,0.0,10000.0,1,100.0
43,M,child,0.0,10000.0,0,100.0
43,M,child,0.0,10000.0,0,100.0
43,F,child,0.0,10000.0,0,100.0
43,F,child,0.0,10000.0,0,100.0
43,M,child,0.0,10000.0,0,100.0
43,M,child,0.0,10000.0,0,100.0
43,M,child,0.0,10000.0,0,100.0
43,M,child,0.0,10000.0,0,100.0
44,M,unemployed,-162.59,-8556.08,45,70.0
44,M,retired,250.9,7358.88,69,90.07
44,F,civil servant,6494.3,62011.09,45,92.41
44,F,fisher,3646.22,46384.73,52,101.63
44,M,craftsman,5817.23,55117.74,47,102.19
44,M,retired,2213.03,69607.68,68,99.84
44,M,unemployed,-475.37,-18628.56,57,70.0
44,F,retired,2160.01,70524.59,65,96.39
44,M,craftsman,7775.08,93802.27,60,102.73
44,F,farmer,2574.18,20625.12,49,86.59
44,F,homemaker,-158.83,-8553.46,45,100.0
44,M,retired,5452.02,147458.01,79,112.04
44,F,retired,184.32,5796.78,66,100.33
44,M,craftsman,6962.14,79888.54,56,102.55
44,F,fisher,2959.66,33816.5,45,101.22
44,F,fisher,3655.87,47972.46,53,101.65
44,F,service provider,8416.33,85799.2,52,102.81
44,X,homemaker,-520.1,-19608.86,58,100.0
44,F,civil servant,8264.62,93736.72,54,102.82
44,F,service provider,8017.13,82211.28,51,102.76
44,M,homemaker,-315.95,-13727.47,51,90.0
44,M,unemployed,-174.58,-8589.46,45,70.0
44,M,craftsman,9068.98,106099.39,64,102.95
44,M,retired,1212.22,37954.28,69,98.55
44,M,homemaker,-222.09,-11108.09,48,100.0
44,M,craftsman,6402.64,62581.62,50,92.34
44,M,farmer,2804.0,22934.43,51,86.7
44,M,retired,3865.8,134606.85,66,99.5
44,F,retired,1144.18,38148.2,68,108.25
44,F,retired,1439.81,43916.7,76,109.32
44,F,retired,2029.32,69440.55,66,98.19
44,M,farmer,2654.42,21597.39,50,86.63
44,F,retired,-697.97,-22443.93,72,90.0
44,F,service provider,10059.99,96608.03,61,93.13
44,F,fisher,2971.25,1548.6,61,91.27
44,F,farmer,2472.14,20697.66,49,86.55
44,M,farmer,3190.1,29946.7,59,99.44
44,M,retired,1190.08,38145.49,68,98.33
44,M,craftsman,5402.7,50058.05,45,102.08
44,F,service provider,9063.19,96994.88,55,102.94
44,F,civil servant,9639.02,105260.07,57,103.06
44,M,retired,4002.66,135574.05,66,109.51
44,F,farmer,3631.3,32678.51,61,89.92
44,X,homemaker,-142.28,-7857.14,44,90.0
44,M,fisher,3107.82,40150.37,49,101.37
44,M,civil servant,7673.94,78211.82,50,92.68
44,F,farmer,3257.38,29250.91,58,89.36
44,M,fisher,4767.15,68296.79,63,102.09
44,M,retired,3952.11,116859.09,74,111.38
44,F,retired,2226.47,70768.66,71,110.28
44,F,retired,1026.64,35943.28,65,103.68
44,M,homemaker,-593.95,-22364.99,61,100.0
44,F,farmer,3418.24,31250.25,60,99.67
44,F,craftsman,6079.54,65794.44,51,102.32
44,F,craftsman,7297.07,79413.79,56,102.6
44,F,civil servant,8208.08,82240.5,51,92.78
44,M,unemployed,-453.65,-17807.09,56,80.0
44,F,farmer,3119.91,28966.8,58,99.3
44,F,fisher,4709.59,66465.17,62,102.09
44,F,craftsman,6071.44,62614.47,50,102.29
44,M,civil servant,8640.69,100992.89,56,102.93
44,F,craftsman,7299.03,86691.65,58,92.65
44,M,civil servant,5991.56,-5728.88,55,89.54
44,F,fisher,2631.17,32263.26,44,101.09
44,M,civil servant,10584.66,124413.09,61,103.24
44,F,craftsman,6473.89,68673.97,52,102.41
44,M,retired,5228.01,150413.98,75,101.85
44,X,fisher,3525.04,31927.33,55,101.55
44,F,homemaker,-214.19,-10257.97,47,90.0
44,M,retired,4188.51,135079.93,70,101.49
44,M,fisher,3031.71,38234.28,48,91.33
44,M,farmer,2527.48,19094.67,47,96.55
44,M,farmer,2822.27,24167.96,53,96.99
44,F,fisher,4918.86,68389.78,63,102.15
44,F,craftsman,6417.43,66083.89,51,92.36
44,F,homemaker,-499.38,-19558.95,58,90.0
44,F,retired,3559.81,109580.11,72,111.22
44,F,civil servant,7373.08,19470.55,63,102.64
44,M,homemaker,-477.4,-18632.97,57,90.0
44,M,fisher,3399.81,31895.71,57,91.55
44,F,service provider,8725.53,93183.95,54,102.87
44,X,homemaker,-400.18,-16883.32,55,100.0
44,M,homemaker,-230.96,-11124.43,48,100.0
44,M,fisher,2743.77,32534.0,44,101.11
44,M,craftsman,8895.21,101168.77,62,102.9
44,M,farmer,3449.71,29945.12,59,89.64
44,M,craftsman,4836.53,15439.4,48,91.89
44,F,farmer,2851.47,24974.58,54,87.35
44,M,fisher,4669.43,67467.83,63,102.07
44,M,civil servant,11161.33,128565.48,62,103.29
44,X,farmer,2802.48,23166.42,52,86.71
44,X,craftsman,5902.24,59580.96,49,102.22
44,F,homemaker,-193.7,-9474.47,46,100.0
44,M,homemaker,-622.33,-22546.57,64,100.0
44,M,craftsman,8307.23,94307.41,60,102.79
44,X,farmer,2415.8,18872.92,49,86.52
44,F,farmer,3614.92,32447.87,61,99.88
44,M,craftsman,5368.33,52498.94,46,92.09
44,F,fisher,3812.05,51535.54,55,101.72
44,M,craftsman,5756.81,60256.77,49,92.24
44,F,retired,4155.64,135809.54,66,109.54
44,F,retired,3032.13,107128.61,65,107.02
44,F,retired,3094.38,105902.76,65,107.02
44,M,homemaker,-602.89,-22370.17,62,100.0
44,F,retired,4499.76,142564.6,73,111.68
44,M,farmer,3732.94,35699.72,64,90.15
44,M,retired,3974.38,134961.9,65,97.46
44,M,retired,1253.76,37691.09,70,98.74
44,M,service provider,9249.84,101526.17,56,102.97
44,F,retired,2449.26,77445.16,67,99.62
44,M,fisher,4215.78,55291.43,57,101.87
44,F,fisher,3331.55,43158.69,51,101.47
44,M,service provider,10238.68,114288.1,59,93.15
44,F,farmer,2930.23,25104.8,54,97.37
44,M,farmer,2562.71,21788.4,50,86.61
44,M,retired,4847.28,144144.02,73,111.72
44,F,craftsman,5854.38,47298.79,51,92.22
44,F,homemaker,-600.81,-22413.5,61,90.0
44,M,craftsman,7718.3,91189.27,59,102.73
44,M,retired,1172.96,38116.2,68,98.29
44,F,homemaker,-627.54,-22446.02,61,90.0
44,F,civil servant,6513.56,-14011.21,62,96.84
44,F,farmer,2046.72,-20480.09,63,80.11
44,M,fisher,3724.83,47171.6,53,91.63
44,F,retired,-639.4,-22469.21,66,90.0
44,F,retired,-683.63,-22555.47,73,100.0
44,M,service provider,11333.82,135490.0,64,103.33
44,M,farmer,3085.16,26670.79,56,98.91
44,F,fisher,4324.88,59669.08,59,101.9
44,F,farmer,2488.43,18331.44,46,96.49
44,X,retired,2230.71,68431.35,69,110.09
44,M,fisher,2836.37,35439.8,46,91.18
44,F,fisher,3772.43,49025.99,54,101.66
44,F,retired,3875.37,133404.84,66,99.48
44,X,retired,1609.44,51343.9,68,109.16
44,M,craftsman,5061.95,-18978.21,64,90.99
44,F,unemployed,-189.08,-9475.8,46,70.0
44,F,craftsman,6048.01,57387.78,48,102.24
44,M,service provider,6443.67,23495.58,50,102.38
44,M,homemaker,-196.94,-9463.14,46,100.0
44,M,unemployed,-612.8,-22516.73,63,80.0
44,F,retired,-692.47,-22582.11,68,100.0
44,M,service provider,8742.91,90213.83,53,92.85
44,F,fisher,3931.39,51998.02,55,101.77
44,F,service provider,7182.58,74078.64,49,102.62
44,F,fisher,4524.51,60233.72,59,101.96
44,M,farmer,2879.99,23974.06,53,86.74
44,F,retired,-710.21,-22488.2,73,99.69
44,F,civil servant,9859.23,118712.69,60,103.12
44,M,service provider,10415.06,119401.16,60,103.17
44,M,fisher,2831.82,32462.12,44,91.15
44,M,civil servant,8910.28,93666.46,54,102.92
44,M,retired,-699.37,-22493.53,72,90.0
44,F,retired,1101.99,36639.54,66,106.34
44,F,retired,3585.73,107230.46,71,111.17
44,M,service provider,10099.53,119503.48,60,103.17
44,M,civil servant,8897.44,101021.91,56,102.96
44,M,retired,4204.98,134100.02,69,101.38
44,F,farmer,3147.11,29676.82,59,89.52
44,M,service provider,11429.64,130720.66,63,103.3
44,F,craftsman,8570.16,97796.58,61,92.86
44,F,fisher,3156.83,37202.26,47,101.33
44,F,homemaker,-581.64,-22303.64,62,90.0
44,M,retired,3014.47,99999.22,66,99.08
44,M,fisher,4813.13,70056.87,64,92.12
44,F,fisher,3307.46,40285.34,49,101.42
44,M,farmer,2412.55,-4416.77,63,96.46
44,M,farmer,3134.7,25653.07,55,87.48
44,F,farmer,2759.33,23287.23,52,86.7
44,F,craftsman,7712.58,93924.86,60,102.73
44,F,retired,1536.82,52055.38,66,97.64
44,F,craftsman,6029.88,65332.9,51,102.3
44,F,service provider,8748.19,89427.62,53,102.89
44,M,retired,4264.42,134350.69,67,100.59
44,F,fisher,2670.8,32464.01,44,91.1
44,F,homemaker,-314.31,-13691.2,51,100.0
44,M,civil servant,9435.26,113719.44,59,93.06
44,M,homemaker,-171.65,-8590.28,45,100.0
44,M,homemaker,-514.34,-19519.04,58,100.0
44,F,farmer,2609.72,19863.73,48,86.6
44,M,homemaker,-623.4,-22493.1,63,90.0
44,F,retired,1138.75,37111.28,70,108.55
44,F,civil servant,8102.44,89148.24,53,92.81
44,F,homemaker,-618.84,-22477.05,63,90.0
44,M,civil servant,7399.44,77986.02,50,92.66
44,M,homemaker,-333.77,-14534.68,52,100.0
44,F,civil servant,8329.9,81536.18,54,102.83
44,M,retired,3440.6,105052.89,70,111.1
44,M,homemaker,-273.2,-12867.65,50,90.0
44,M,retired,1902.76,57371.82,70,109.88
44,F,craftsman,4092.75,-4440.16,46,96.2
44,M,retired,1177.42,38577.62,68,108.32
44,M,retired,-708.72,-22502.43,72,90.0
44,M,civil servant,5980.05,55910.92,43,92.31
44,M,service provider,6056.22,55782.01,43,102.28
44,M,craftsman,4939.2,45451.84,43,91.92
44,F,farmer,2163.35,16812.98,43,96.32
44,F,homemaker,-130.94,-7104.3,43,100.0
44,M,craftsman,4982.65,45393.66,43,101.93
44,F,homemaker,-115.28,-6271.22,42,90.0
44,M,farmer,2186.65,15990.92,42,86.32
44,F,fisher,2537.83,29589.31,42,100.98
44,M,civil servant,6322.34,53444.97,42,92.29
44,F,homemaker,-98.21,-5482.64,41,90.0
44,F,craftsman,4767.46,41373.84,41,101.86
44,M,service provider,6189.74,51365.14,41,102.27
44,M,service provider,5883.43,48317.72,40,102.2
44,M,homemaker,-83.2,-4803.02,40,90.0
44,F,civil servant,4610.39,-1328.02,39,80.91
44,M,farmer,1997.49,14151.04,39,96.19
44,F,service provider,5772.38,46269.34,39,102.17
44,F,farmer,1858.16,13680.43,38,86.11
44,F,farmer,1966.48,13580.81,38,86.17
44,M,craftsman,4215.44,35464.0,38,91.64
44,X,craftsman,4384.24,34193.92,37,101.69
44,F,farmer,1712.72,4073.01,37,95.92
44,F,farmer,1873.78,13526.78,37,96.11
44,F,civil servant,4865.29,39091.69,36,91.93
44,M,unemployed,-23.15,-1949.74,36,80.0
44,M,craftsman,4101.74,32351.38,36,91.57
44,M,service provider,5141.44,36977.7,35,101.93
44,F,craftsman,3810.73,30662.52,35,101.47
44,F,farmer,1835.67,12711.48,35,96.06
44,F,fisher,2172.73,21821.56,35,100.63
44,F,farmer,1763.17,12334.83,34,86.01
44,M,farmer,1785.22,12321.07,34,86.01
44,F,fisher,2090.07,20881.3,34,100.53
44,M,farmer,1608.58,500.7,34,79.83
44,F,fisher,1949.69,19782.65,33,100.42
44,M,homemaker,11.94,146.97,33,90.0
44,F,unemployed,11.96,143.87,33,80.0
44,F,service provider,4404.23,32726.87,33,101.77
44,F,fisher,1831.62,19008.97,32,100.31
44,M,farmer,1509.38,1872.69,32,83.5
44,M,unemployed,22.17,819.01,32,80.0
44,F,farmer,1623.92,11580.91,32,95.87
44,M,craftsman,3291.91,24137.56,31,91.19
44,M,service provider,4297.45,28629.7,31,101.65
44,M,service provider,4304.79,29115.49,31,91.67
44,F,fisher,1857.4,18526.42,31,100.29
44,X,fisher,1751.45,18357.2,31,100.21
44,M,craftsman,3634.23,24550.16,31,101.31
44,F,service provider,4100.67,27338.2,30,101.6
44,F,farmer,1508.18,11430.14,30,85.76
44,M,farmer,1485.13,11322.06,30,85.74
44,F,civil servant,4192.54,27238.67,30,101.58
44,M,craftsman,3402.7,23022.96,30,101.2
44,M,homemaker,40.79,2221.22,30,90.0
44,F,fisher,1676.33,16646.7,29,90.11
44,F,homemaker,52.63,2901.89,29,90.0
44,M,fisher,1720.82,16632.84,29,100.14
44,F,craftsman,3095.37,21533.25,29,91.06
44,X,homemaker,51.08,2917.26,29,100.0
44,F,farmer,1457.52,10998.42,29,95.7
44,F,service provider,3835.14,25429.31,29,101.52
44,M,civil servant,3938.04,25425.65,29,91.5
44,F,craftsman,3024.14,20269.7,28,101.01
44,M,farmer,1421.56,10554.42,28,85.64
44,F,fisher,1729.46,16139.0,28,100.11
44,X,homemaker,58.33,3552.41,28,90.0
44,M,homemaker,55.95,3568.8,28,100.0
44,F,fisher,1610.51,16120.15,28,100.04
44,F,unemployed,58.46,3568.55,28,80.01
44,M,service provider,3855.42,23598.13,28,101.45
44,F,craftsman,3270.02,20652.65,28,101.12
44,F,civil servant,3716.71,22572.78,27,101.41
44,M,unemployed,64.4,4281.53,27,70.02
44,M,civil servant,3646.7,22641.37,27,101.4
44,F,unemployed,70.26,4296.26,27,70.02
44,M,fisher,1651.48,15084.89,27,99.98
44,M,service provider,3888.33,22371.18,27,91.43
44,M,farmer,1432.01,10336.42,27,95.65
44,F,fisher,1580.83,15126.13,27,99.96
44,F,unemployed,72.13,4931.98,26,80.04
44,F,farmer,1397.24,10147.86,26,85.6
44,F,craftsman,2944.28,18461.98,26,100.94
44,M,craftsman,2995.26,18421.65,26,100.96
44,F,homemaker,77.02,4941.97,26,90.0
44,M,fisher,1473.39,8317.85,26,97.33
44,F,civil servant,3739.39,21010.24,26,101.35
44,M,craftsman,3046.86,18212.49,26,100.95
44,M,fisher,1469.17,14717.7,26,99.84
44,F,farmer,1337.59,9780.95,25,85.53
44,M,fisher,1544.95,14254.5,25,99.82
44,F,craftsman,2712.32,17239.85,25,100.8
44,M,homemaker,78.2,5577.98,25,100.0
44,M,service provider,3398.48,19459.21,25,101.22
44,F,service provider,3442.87,19808.74,25,101.27
44,M,homemaker,75.76,5577.65,25,100.0
44,F,service provider,3589.93,19667.05,25,91.29
44,M,homemaker,84.89,6328.92,24,100.0
44,F,craftsman,2565.8,16092.24,24,100.69
44,M,craftsman,2660.55,16271.03,24,90.75
44,M,homemaker,88.01,6323.45,24,100.0
44,M,homemaker,84.43,6314.23,24,100.0
44,M,service provider,3462.94,18337.25,24,101.21
44,F,homemaker,87.9,6321.69,24,90.0
44,M,service provider,3308.46,11796.85,24,98.57
44,M,unemployed,91.74,6912.02,23,80.31
44,M,homemaker,91.62,6903.58,23,100.0
44,M,craftsman,2706.07,15144.46,23,100.7
44,M,farmer,1198.52,7717.88,23,79.41
44,M,homemaker,85.63,6890.08,23,100.0
44,F,homemaker,92.99,6897.56,23,100.0
44,M,service provider,3064.77,16880.11,23,101.04
44,F,homemaker,93.6,6900.92,23,100.0
44,M,fisher,1262.23,12478.06,22,99.44
44,M,homemaker,88.57,7421.16,22,100.0
44,M,fisher,1348.5,12667.97,22,99.58
44,F,farmer,1193.67,9573.61,22,85.4
44,M,farmer,1199.32,8237.4,22,81.91
44,F,service provider,3106.39,15485.02,22,91.0
44,M,fisher,1271.12,12561.08,22,89.5
44,M,service provider,3187.16,15598.85,22,101.04
44,M,unemployed,91.57,7998.86,21,81.25
44,F,civil servant,2882.12,14376.35,21,100.89
44,M,fisher,1241.04,11672.34,21,89.36
44,M,fisher,1289.95,11731.8,21,99.44
44,F,homemaker,98.44,8006.22,21,100.0
44,M,farmer,1176.78,8807.17,21,79.38
44,M,farmer,1141.33,9363.76,21,95.37
44,M,homemaker,102.39,8514.75,20,100.0
44,M,fisher,1220.49,11351.91,20,99.4
44,F,fisher,1228.09,11334.54,20,89.39
44,M,craftsman,2277.43,9863.57,20,90.23
44,M,civil servant,2744.89,13156.5,20,100.76
44,X,unemployed,96.19,8502.63,20,72.5
44,F,farmer,1104.41,9266.78,20,85.53
44,M,farmer,1074.89,9251.42,20,95.48
44,F,craftsman,2300.32,11561.96,19,100.3
44,M,fisher,1141.18,11027.12,19,89.42
44,F,service provider,2773.51,12094.7,19,100.63
44,F,civil servant,2778.59,12134.36,19,100.64
44,M,fisher,1120.97,11022.59,19,99.39
44,F,unemployed,95.95,8961.25,19,85.0
44,M,unemployed,96.3,8964.6,19,85.0
44,F,homemaker,95.55,9476.68,18,100.0
44,M,farmer,1066.02,10223.57,18,89.21
44,M,fisher,1138.5,10259.81,18,99.33
44,F,service provider,2601.88,10991.5,18,100.37
44,M,fisher,1129.55,10255.34,18,99.31
44,M,craftsman,2003.94,10692.53,18,100.09
44,F,homemaker,99.83,9480.96,18,90.0
44,M,unemployed,100.97,9482.1,18,80.0
44,M,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,F,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,F,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,M,child,0.0,10000.0,17,100.0
44,F,child,0.0,10000.0,16,100.0
44,M,child,0.0,10000.0,16,100.0
44,M,child,0.0,10000.0,16,100.0
44,X,child,0.0,10000.0,16,100.0
44,F,child,0.0,10000.0,16,100.0
44,F,child,0.0,10000.0,16,100.0
44,M,child,0.0,10000.0,16,100.0
44,M,child,0.0,10000.0,16,100.0
44,M,child,0.0,10000.0,15,100.0
44,F,child,0.0,10000.0,15,100.0
44,M,child,0.0,10000.0,15,100.0
44,F,child,0.0,10000.0,15,100.0
44,F,child,0.0,10000.0,15,100.0
44,M,child,0.0,10000.0,15,100.0
44,F,child,0.0,10000.0,15,100.0
44,M,child,0.0,10000.0,15,100.0
44,M,child,0.0,10000.0,15,100.0
44,F,child,0.0,10000.0,14,100.0
44,F,child,0.0,10000.0,14,100.0
44,M,child,0.0,10000.0,14,100.0
44,M,child,0.0,10000.0,14,100.0
44,M,child,0.0,10000.0,14,100.0
44,F,child,0.0,10000.0,14,100.0
44,M,child,0.0,10000.0,14,100.0
44,F,child,0.0,10000.0,14,100.0
44,M,child,0.0,10000.0,14,100.0
44,F,child,0.0,10000.0,14,100.0
44,F,child,0.0,10000.0,13,100.0
44,M,child,0.0,10000.0,13,100.0
44,M,child,0.0,10000.0,13,100.0
44,M,child,0.0,10000.0,13,100.0
44,M,child,0.0,10000.0,13,100.0
44,F,child,0.0,10000.0,13,100.0
44,F,child,0.0,10000.0,13,100.0
44,M,child,0.0,10000.0,13,100.0
44,F,child,0.0,10000.0,13,100.0
44,F,child,0.0,10000.0,12,100.0
44,M,child,0.0,10000.0,12,100.0
44,M,child,0.0,10000.0,12,100.0
44,F,child,0.0,10000.0,12,100.0
44,F,child,0.0,10000.0,12,100.0
44,F,child,0.0,10000.0,12,100.0
44,F,child,0.0,10000.0,12,100.0
44,M,child,0.0,10000.0,12,100.0
44,M,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,M,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,M,child,0.0,10000.0,11,100.0
44,F,child,0.0,10000.0,11,100.0
44,M,child,0.0,10000.0,10,100.0
44,X,child,0.0,10000.0,10,100.0
44,X,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,10,100.0
44,M,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,10,100.0
44,F,child,0.0,10000.0,9,100.0
44,F,child,0.0,10000.0,9,100.0
44,F,child,0.0,10000.0,9,100.0
44,M,child,0.0,10000.0,9,100.0
44,M,child,0.0,10000.0,9,100.0
44,F,child,0.0,10000.0,9,100.0
44,F,child,0.0,10000.0,9,100.0
44,M,child,0.0,10000.0,9,100.0
44,F,child,0.0,10000.0,8,100.0
44,M,child,0.0,10000.0,8,100.0
44,F,child,0.0,10000.0,8,100.0
44,F,child,0.0,10000.0,8,100.0
44,F,child,0.0,10000.0,8,100.0
44,F,child,0.0,10000.0,8,100.0
44,M,child,0.0,10000.0,8,100.0
44,M,child,0.0,10000.0,8,100.0
44,M,child,0.0,10000.0,8,100.0
44,F,child,0.0,10000.0,7,100.0
44,F,child,0.0,10000.0,7,100.0
44,F,child,0.0,10000.0,7,100.0
44,F,child,0.0,10000.0,7,100.0
44,M,child,0.0,10000.0,7,100.0
44,M,child,0.0,10000.0,7,100.0
44,M,child,0.0,10000.0,7,100.0
44,M,child,0.0,10000.0,7,100.0
44,F,child,0.0,10000.0,6,100.0
44,M,child,0.0,10000.0,6,100.0
44,F,child,0.0,10000.0,6,100.0
44,M,child,0.0,10000.0,6,100.0
44,F,child,0.0,10000.0,6,100.0
44,F,child,0.0,10000.0,6,100.0
44,F,child,0.0,10000.0,6,100.0
44,F,child,0.0,10000.0,6,100.0
44,X,child,0.0,10000.0,6,100.0
44,M,child,0.0,10000.0,5,100.0
44,M,child,0.0,10000.0,5,100.0
44,M,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,5,100.0
44,F,child,0.0,10000.0,4,100.0
44,F,child,0.0,10000.0,4,100.0
44,F,child,0.0,10000.0,4,100.0
44,M,child,0.0,10000.0,4,100.0
44,F,child,0.0,10000.0,4,100.0
44,F,child,0.0,10000.0,4,100.0
44,M,child,0.0,10000.0,4,100.0
44,F,child,0.0,10000.0,4,100.0
44,M,child,0.0,10000.0,4,100.0
44,M,child,0.0,10000.0,3,100.0
44,M,child,0.0,10000.0,3,100.0
44,M,child,0.0,10000.0,3,100.0
44,M,child,0.0,10000.0,3,100.0
44,F,child,0.0,10000.0,3,100.0
44,F,child,0.0,10000.0,3,100.0
44,M,child,0.0,10000.0,3,100.0
44,F,child,0.0,10000.0,3,100.0
44,F,child,0.0,10000.0,3,100.0
44,F,child,0.0,10000.0,3,100.0
44,M,child,0.0,10000.0,2,100.0
44,M,child,0.0,10000.0,2,100.0
44,M,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,M,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,F,child,0.0,10000.0,2,100.0
44,M,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,1,100.0
44,F,child,0.0,10000.0,1,100.0
44,F,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,1,100.0
44,M,child,0.0,10000.0,0,100.0
44,F,child,0.0,10000.0,0,100.0
44,M,child,0.0,10000.0,0,100.0
44,F,child,0.0,10000.0,0,100.0
44,M,child,0.0,10000.0,0,100.0
44,F,child,0.0,10000.0,0,100.0
44,F,child,0.0,10000.0,0,100.0
45,M,unemployed,-185.44,-9312.18,46,65.0
45,F,civil servant,6684.3,65067.91,46,87.53
45,F,fisher,3585.2,47892.01,53,101.58
45,M,craftsman,5544.92,57604.87,48,102.25
45,M,retired,2184.5,70414.6,69,95.19
45,M,unemployed,-487.59,-19686.8,58,65.0
45,F,retired,2165.92,71322.22,66,93.46
45,M,craftsman,8233.56,97633.72,61,102.86
45,F,farmer,939.8,20809.69,50,82.41
45,F,homemaker,-186.6,-9310.72,46,100.0
45,M,retired,5626.66,149986.01,80,112.19
45,F,retired,175.5,5401.63,67,100.16
45,M,craftsman,7518.74,83362.58,57,102.7
45,F,fisher,2923.89,34993.12,46,101.18
45,F,fisher,3561.84,49468.05,54,101.59
45,F,service provider,8340.37,89684.06,53,102.91
45,X,homemaker,-525.96,-20705.48,59,100.0
45,F,civil servant,9036.26,97969.52,55,102.99
45,F,service provider,7962.97,85907.44,52,102.85
