year,sex,profession,income,net_worth,happiness
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,X,child,0.00,10000.00,100.00
48,X,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,X,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,M,child,0.00,10000.00,100.00
48,X,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
48,F,child,0.00,10000.00,100.00
49,M,unemployed,-273.01,-12704.76,87.19
49,F,civil servant,7501.30,78004.22,100.44
49,F,fisher,6335.09,56691.06,102.00
49,M,craftsman,6497.41,68695.53,102.39
49,M,unemployed,-626.71,-24463.97,87.19
49,F,retired,2317.98,74602.37,108.19
49,M,retired,3016.72,110536.77,106.98
49,F,farmer,2942.07,25115.01,98.53
49,F,homemaker,-268.10,-12686.71,109.38
49,F,retired,132.78,3546.42,109.39
49,M,craftsman,8251.07,97718.51,102.81
49,F,fisher,5472.45,42170.23,101.71
49,F,fisher,6525.27,58675.47,102.09
49,F,service provider,9242.49,105972.66,103.00
49,X,homemaker,-687.58,-25632.02,109.38
49,F,civil servant,9328.60,115080.50,103.04
49,F,service provider,8816.05,101712.87,102.93
49,M,homemaker,-453.34,-18674.81,107.19
49,M,unemployed,-276.44,-12730.95,87.19
49,M,retired,3392.96,112675.21,110.99
49,M,retired,1312.54,39579.55,116.25
49,M,homemaker,-345.04,-15618.69,109.38
49,M,craftsman,6557.71,77500.34,100.29
49,M,farmer,3051.35,27815.49,98.65
49,M,retired,4259.73,143702.84,109.45
49,M,farmer,2855.10,26322.09,98.57
49,F,retired,3270.77,113925.76,107.04
49,F,retired,172.88,5676.88,105.67
49,F,farmer,2801.02,25062.09,98.48
49,M,farmer,3639.36,36252.20,101.29
49,M,craftsman,5976.41,62657.92,102.24
49,F,service provider,9378.90,119108.63,103.10
49,F,civil servant,10451.34,128619.20,103.21
49,M,retired,4345.81,144732.23,111.67
49,F,retired,1019.21,36577.44,111.76
49,X,homemaker,-238.51,-11854.55,107.19
49,M,fisher,5990.46,49529.39,101.88
49,M,civil servant,8403.28,96971.04,100.68
49,F,farmer,3622.72,35415.11,99.07
49,M,retired,2275.72,73454.84,109.86
49,F,retired,1126.74,37181.28,117.83
49,M,retired,-808.73,-28922.67,109.38
49,F,retired,1094.30,36484.04,109.88
49,F,craftsman,6860.77,80600.27,102.50
49,F,craftsman,8301.67,96919.01,102.79
49,F,civil servant,8314.69,101233.88,100.69
49,M,unemployed,-595.25,-23513.86,89.38
49,F,farmer,3460.28,35019.84,101.21
49,F,retired,2287.27,74499.20,109.44
49,F,craftsman,6562.39,77105.66,102.45
49,M,civil servant,9853.65,122892.28,103.11
49,F,craftsman,8057.29,104867.23,100.64
49,M,civil servant,6568.61,9412.23,100.23
49,F,fisher,5054.28,39956.31,101.57
49,M,retired,4086.12,143313.64,109.54
49,F,craftsman,7351.55,84393.36,102.61
49,X,fisher,6321.86,41879.36,101.98
49,F,homemaker,-335.81,-14665.70,107.19
49,M,fisher,5784.50,47159.68,99.63
49,M,farmer,2607.95,23318.67,100.58
49,M,farmer,3172.04,29420.99,100.95
49,F,retired,2159.27,73675.21,109.85
49,F,craftsman,7325.07,81660.51,100.41
49,F,homemaker,-711.19,-25565.97,107.19
49,F,retired,730.54,23400.61,115.37
49,M,homemaker,-646.28,-24438.67,107.19
49,M,fisher,6552.32,42207.91,99.82
49,F,service provider,9200.31,114330.35,103.03
49,X,homemaker,-551.22,-22402.41,109.38
49,M,homemaker,-348.41,-15627.22,109.38
49,M,fisher,5144.82,40305.58,101.60
49,M,retired,3252.60,113393.89,110.15
49,M,farmer,3526.34,36075.56,99.06
49,M,craftsman,5516.56,26712.94,99.91
49,F,farmer,3296.71,30504.29,98.83
49,M,retired,2108.39,72671.05,109.83
49,M,retired,4075.04,144183.24,110.61
49,X,farmer,3123.12,28246.77,98.70
49,X,craftsman,6862.85,73900.53,102.47
49,F,homemaker,-284.58,-13723.94,109.38
49,M,retired,3160.88,111510.01,107.04
49,X,farmer,2684.95,23350.16,98.46
49,M,craftsman,6113.17,65282.82,100.11
49,F,fisher,6906.02,62930.74,102.16
49,M,craftsman,6883.06,75146.56,100.32
49,F,retired,4563.46,145162.62,111.72
49,F,retired,3321.47,112507.13,111.09
49,M,retired,-794.95,-28998.45,109.38
49,M,retired,1083.58,36873.70,115.47
49,M,retired,1283.51,39285.24,116.21
49,M,service provider,10130.82,124336.54,103.16
49,M,fisher,7518.42,67533.16,102.29
49,F,fisher,6558.57,53388.17,102.02
49,M,service provider,10800.72,138470.49,101.07
49,F,farmer,3155.33,30414.80,100.96
49,M,farmer,2843.58,26538.74,98.56
49,F,craftsman,6438.31,61120.57,100.21
49,F,retired,-811.18,-29074.78,107.19
49,M,craftsman,9196.00,111062.23,102.97
49,F,retired,-801.83,-29079.04,107.19
49,F,retired,-759.92,-26270.96,106.57
49,M,fisher,6622.56,57500.44,99.85
49,F,retired,-906.05,-29465.28,107.19
49,M,retired,4165.76,144479.77,111.42
49,M,farmer,3271.37,32159.50,101.06
49,F,fisher,7620.55,72393.10,102.33
49,F,farmer,2686.98,22340.73,100.55
49,M,fisher,5311.16,43728.32,99.49
49,F,fisher,6846.76,60033.55,102.11
49,X,retired,1682.45,53990.00,119.16
49,M,retired,-732.10,-25229.50,109.09
49,F,unemployed,-294.45,-13716.29,87.19
49,F,craftsman,6475.85,71171.24,102.39
49,M,service provider,6718.41,38783.08,102.53
49,M,homemaker,-298.70,-13702.03,109.38
49,M,retired,-846.83,-29216.78,108.13
49,M,service provider,9123.88,110523.71,100.81
49,F,fisher,6712.06,63240.57,102.16
49,F,service provider,7934.41,91881.34,102.79
49,F,fisher,7967.18,73279.74,102.40
49,M,farmer,3112.98,29036.88,98.71
49,F,retired,4118.95,140749.35,107.48
49,M,retired,3962.72,141376.37,107.43
49,M,fisher,5281.63,40515.03,99.45
49,M,civil servant,9549.83,115047.98,103.08
49,F,retired,1246.54,38043.00,118.14
49,M,retired,3963.16,140988.55,107.42
49,M,civil servant,10290.08,123416.78,103.18
49,F,farmer,3681.34,36012.71,99.11
49,M,retired,4449.87,143252.72,111.22
49,F,retired,3205.68,112617.86,106.95
49,F,fisher,5870.95,45984.38,101.79
49,F,retired,-861.64,-29037.79,107.19
49,F,fisher,5784.59,49407.41,101.83
49,M,retired,-215.84,-7656.62,108.95
49,M,farmer,3363.63,31345.06,98.89
49,F,farmer,3076.11,28448.80,98.71
49,F,retired,3301.87,110647.35,107.06
49,F,craftsman,7005.00,80537.90,102.55
49,F,service provider,8860.79,109734.84,102.97
49,F,fisher,5194.27,40361.04,99.40
49,F,homemaker,-433.37,-18647.68,109.38
49,M,civil servant,11191.99,138008.05,101.10
49,M,homemaker,-276.67,-12736.47,109.38
49,M,homemaker,-677.86,-25521.75,109.38
49,F,farmer,2859.45,24170.74,98.48
49,M,retired,-824.30,-29244.55,107.19
49,F,civil servant,9487.30,109894.64,100.84
49,F,retired,-849.34,-29211.90,107.19
49,M,civil servant,8818.03,96340.85,100.68
49,M,homemaker,-494.41,-19658.62,109.38
49,F,civil servant,9355.55,102197.94,103.02
49,M,homemaker,-430.16,-17654.25,107.19
49,F,craftsman,4654.25,5465.29,101.69
49,M,retired,1281.25,40153.50,118.38
49,M,civil servant,6604.50,70439.45,100.27
49,M,service provider,6687.31,70529.09,102.48
49,M,craftsman,5528.93,57209.00,99.95
49,F,farmer,2553.83,20488.43,100.41
49,F,homemaker,-219.70,-11023.49,109.38
49,M,craftsman,5334.79,57000.77,102.09
49,F,homemaker,-203.69,-10111.99,107.19
49,M,farmer,2307.79,19453.89,98.11
49,F,fisher,4807.92,37103.63,101.49
49,M,civil servant,6857.62,68149.60,100.31
49,F,homemaker,-172.62,-9203.02,107.19
49,F,craftsman,5256.03,52433.58,102.04
49,M,service provider,6475.27,65438.56,102.42
49,M,service provider,6061.20,61696.01,102.32
49,M,homemaker,-160.24,-8438.47,107.19
49,F,civil servant,4930.58,9210.65,99.44
49,M,farmer,2120.65,17146.37,100.05
49,F,service provider,5885.45,59169.80,102.28
49,F,farmer,2061.76,16587.41,97.80
49,F,farmer,2138.45,16549.16,97.89
49,M,craftsman,4796.20,45166.69,99.67
49,X,craftsman,4843.71,43884.61,101.86
49,F,farmer,1812.30,6301.12,106.41
49,F,farmer,2122.20,16463.42,100.04
49,F,civil servant,5587.72,50562.44,99.93
49,M,unemployed,-84.75,-5255.68,89.38
49,M,craftsman,4424.93,41371.58,99.54
49,M,service provider,5235.29,48210.68,102.05
49,F,craftsman,4230.93,39388.47,101.66
49,F,farmer,1980.24,15337.84,100.48
49,F,fisher,4161.55,27526.33,101.13
49,F,farmer,1945.00,14843.53,98.09
49,M,farmer,1845.84,14793.87,103.04
49,F,fisher,3888.03,26541.25,101.07
49,M,farmer,1760.06,2331.01,106.39
49,F,fisher,3918.15,25028.54,100.96
49,M,homemaker,-39.28,-2958.90,107.19
49,F,unemployed,-40.24,-2962.31,89.38
49,F,service provider,5053.98,43338.37,101.98
49,F,fisher,3958.66,24208.05,100.96
49,M,farmer,1579.27,3592.51,106.35
49,M,unemployed,-26.31,-2226.99,89.38
49,F,farmer,1757.54,13808.03,106.36
49,M,craftsman,3762.85,31772.97,99.25
49,M,service provider,4539.80,38152.53,101.80
49,M,service provider,4554.99,38896.48,99.65
49,F,fisher,3786.99,23428.36,100.88
49,X,fisher,3677.02,23269.95,100.86
49,M,craftsman,3776.83,32045.72,101.43
49,F,service provider,4811.56,36851.70,101.83
49,F,farmer,1736.90,13471.61,106.59
49,M,farmer,1729.94,13378.46,104.09
49,F,civil servant,4808.68,36692.56,101.84
49,M,craftsman,3584.72,30338.11,101.39
49,M,homemaker,-1.32,-711.85,107.19
49,F,fisher,3540.99,21116.14,99.80
49,F,homemaker,9.73,17.20,107.19
49,M,fisher,3390.24,21119.66,100.71
49,F,craftsman,3532.45,28433.02,99.13
49,X,homemaker,10.49,36.75,109.38
49,F,farmer,1672.24,12946.79,108.71
49,F,service provider,4415.74,34611.18,101.74
49,M,civil servant,4516.63,34472.23,99.56
49,F,craftsman,3341.29,26984.11,101.26
49,M,farmer,1613.56,12275.66,106.42
49,F,fisher,3528.15,20625.70,100.76
49,X,homemaker,20.71,712.02,107.19
49,M,homemaker,19.76,730.45,109.38
49,F,fisher,3423.62,20471.92,101.95
49,F,unemployed,19.97,731.06,89.38
49,M,service provider,4391.82,32249.90,101.68
49,F,craftsman,3443.74,27246.23,101.25
49,F,civil servant,4208.01,31163.80,101.66
49,M,unemployed,32.51,1499.29,87.19
49,M,civil servant,4108.83,30885.46,101.59
49,F,unemployed,30.55,1507.25,87.19
49,M,fisher,3267.95,19284.80,104.37
49,M,service provider,3981.13,30638.15,99.41
49,M,farmer,1505.18,11947.40,108.49
49,F,fisher,3185.83,19179.72,104.30
49,F,unemployed,41.78,2187.42,89.38
49,F,farmer,1566.64,11656.13,106.28
49,F,craftsman,3344.97,24752.48,101.17
49,M,craftsman,3134.21,24437.69,101.10
49,F,homemaker,40.16,2197.15,107.19
49,M,fisher,2998.31,11876.14,104.05
49,F,civil servant,4000.27,28872.00,101.53
49,M,craftsman,3357.48,24253.64,101.15
49,M,fisher,3278.50,18739.92,104.33
49,F,farmer,1522.72,11193.67,106.22
49,M,fisher,3018.95,18054.48,104.21
49,F,craftsman,3224.73,23123.68,101.08
49,M,homemaker,48.52,2865.25,109.38
49,M,service provider,4078.83,27277.30,101.54
49,F,service provider,3819.16,27413.22,101.46
49,M,homemaker,47.85,2866.05,109.38
49,F,service provider,4068.54,27396.21,99.31
49,M,homemaker,60.20,3660.48,109.38
49,F,craftsman,3011.13,21532.75,100.98
49,M,craftsman,3121.26,22012.42,98.86
49,M,homemaker,58.68,3648.16,109.38
49,M,homemaker,56.47,3635.54,109.38
49,M,service provider,3844.92,25761.57,101.43
49,F,homemaker,58.36,3649.13,107.19
49,M,service provider,3835.11,19157.17,101.35
49,M,unemployed,62.45,4263.03,89.38
49,M,homemaker,63.51,4255.96,109.38
49,M,craftsman,2846.10,20350.38,100.87
49,M,farmer,1340.05,8873.43,105.77
49,M,homemaker,61.64,4246.65,109.38
49,F,homemaker,65.84,4254.46,109.38
49,M,service provider,3638.71,23897.71,101.35
49,F,homemaker,65.18,4255.58,109.38
49,M,fisher,2845.19,15779.23,104.00
49,M,homemaker,65.28,4782.48,109.38
49,M,fisher,2729.07,15765.67,103.92
49,F,farmer,1281.63,10639.88,105.83
49,M,farmer,1246.99,9224.37,105.66
49,F,service provider,3442.16,22049.24,99.06
49,M,fisher,2651.28,15611.33,101.68
49,M,service provider,3498.39,22285.31,101.27
49,M,unemployed,72.37,5382.71,89.41
49,F,civil servant,3352.61,20730.38,101.18
49,M,fisher,2605.58,14594.79,101.66
49,M,fisher,2547.10,14637.71,103.80
49,F,homemaker,76.16,5399.69,109.38
49,M,farmer,1218.36,9766.11,105.54
49,M,farmer,1272.38,10375.24,107.99
49,M,homemaker,74.63,5920.05,109.38
49,M,fisher,2540.70,14181.13,103.76
49,F,fisher,2532.31,14103.67,101.56
49,M,craftsman,2553.14,14269.36,100.32
49,M,civil servant,3239.91,19172.80,101.13
49,X,unemployed,75.24,5902.67,87.27
49,F,farmer,1213.91,10160.62,105.67
49,M,farmer,1176.91,10126.00,107.82
49,F,craftsman,2469.55,15947.65,100.60
49,M,fisher,2526.58,13733.92,101.49
49,F,service provider,3005.25,17779.54,100.99
49,F,civil servant,3195.90,17851.23,101.03
49,M,fisher,2548.66,13764.51,103.72
49,F,unemployed,76.48,6364.92,89.53
49,M,unemployed,80.64,6381.34,89.53
49,F,homemaker,81.18,6897.57,109.38
49,M,farmer,1200.42,10995.03,105.69
49,M,fisher,2394.63,12758.73,103.60
49,F,service provider,3070.57,16522.96,100.99
49,M,fisher,2283.66,12704.34,103.55
49,M,craftsman,2448.15,14769.73,100.52
49,F,homemaker,81.21,6906.51,107.19
49,M,unemployed,82.97,6917.63,87.50
49,M,homemaker,85.76,7431.92,109.38
49,M,homemaker,88.43,7439.65,109.38
49,F,craftsman,2378.55,13863.28,98.59
49,M,farmer,1132.43,10666.03,105.90
49,M,service provider,2891.70,15258.46,100.89
49,M,farmer,1054.86,10565.44,107.58
49,F,homemaker,88.90,7441.20,109.38
49,M,unemployed,89.39,7438.31,90.00
49,M,civil servant,2888.80,15169.09,100.87
49,F,service provider,2690.03,13749.77,100.69
49,M,civil servant,2803.60,13985.42,99.54
49,M,service provider,2666.11,13776.44,100.69
49,X,craftsman,2258.03,12823.77,100.95
49,F,craftsman,2134.22,12857.59,100.92
49,F,fisher,2203.78,11953.01,103.43
49,M,farmer,1063.39,10788.55,106.60
49,M,craftsman,2114.66,12803.67,100.90
49,M,homemaker,90.07,8471.74,108.75
49,F,homemaker,89.01,8470.58,108.75
49,M,farmer,980.20,10560.42,107.14
49,F,homemaker,88.30,8467.96,108.75
49,F,civil servant,2625.69,12809.12,100.63
49,M,farmer,1067.46,10612.22,107.33
49,F,homemaker,93.00,8470.44,108.75
49,M,fisher,1999.23,11122.60,103.24
49,M,civil servant,2512.63,12732.38,100.58
49,F,unemployed,89.12,8970.32,92.50
49,F,farmer,998.35,10378.98,106.13
49,M,civil servant,2374.74,11795.49,100.44
49,M,farmer,932.68,10368.96,106.02
49,M,homemaker,90.17,8965.82,107.50
49,F,civil servant,2508.63,11794.14,100.47
49,M,service provider,2414.16,11806.81,100.45
49,F,farmer,997.32,10407.30,106.18
49,M,farmer,965.40,10349.39,106.03
49,F,fisher,1961.51,10870.89,102.14
49,F,homemaker,85.61,9458.76,105.00
49,M,farmer,942.10,10157.63,103.93
49,M,civil servant,2421.60,10897.38,100.28
49,M,homemaker,92.77,9465.92,105.00
49,M,craftsman,1796.32,10584.74,104.95
49,F,fisher,1821.64,10597.40,104.96
49,F,homemaker,86.86,9460.01,105.00
49,M,homemaker,93.07,9466.22,105.00
49,F,homemaker,91.98,9465.13,105.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,X,child,0.00,10000.00,100.00
49,X,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,X,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,X,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,M,child,0.00,10000.00,100.00
49,X,child,0.00,10000.00,100.00
49,F,child,0.00,10000.00,100.00
50,M,unemployed,-282.98,-13558.98,88.59
50,F,civil servant,7918.81,81678.01,101.69
50,F,fisher,4093.72,58452.30,101.89
50,M,craftsman,6359.42,71589.63,102.48
50,M,unemployed,-704.05,-25739.25,88.59
50,F,retired,2400.39,75516.95,109.47
50,M,retired,3367.04,111934.67,109.19
50,F,farmer,3139.31,26399.05,99.90
50,F,homemaker,-285.12,-13543.07,109.69
50,F,retired,117.84,3093.03,109.69
50,M,craftsman,8564.70,101715.24,102.94
50,F,fisher,3308.53,43538.88,101.54
50,F,fisher,3996.72,60388.21,101.91
50,F,service provider,9712.46,110543.28,103.14
50,X,homemaker,-762.98,-26966.23,109.69
50,F,civil servant,9594.67,119592.22,103.15
50,F,service provider,9196.08,106025.30,103.06
50,M,homemaker,-456.58,-19702.63,108.59
50,M,unemployed,-304.12,-13606.31,88.59
50,M,retired,3549.98,114164.58,111.25
